person_id,person_name,election_date,ward_name,votes_received,is_elected,party_name,source_url
456971b9721367c6,Pritchard Julien,2022-05-05,Druids Heath and Monyhull Ward,1890,False,Green Party,https://www.birmingham.gov.uk/directory_record/370733/druids_heath_and_monyhull_ward_results
64d75f0a77fba5fd,Alden Deirdre Caroline,2022-05-05,Edgbaston Ward,1710,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
9a8ead56ffbed65f,Awasthi Ashish,2022-05-05,Edgbaston Ward,392,False,Green Party,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
26c13da1aba8cd8d,Bennett Matt,2022-05-05,Edgbaston Ward,1548,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
5b1c49a38c0a019a,Bryant James Liam,2022-05-05,Edgbaston Ward,243,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
f1de3bd8920bf86f,Hill Marie Joann,2022-05-05,Edgbaston Ward,1465,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
657d1f5da5bd7408,Kaur Bal Baljit,2022-05-05,Edgbaston Ward,1474,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
9667ba5d5c379dec,Scott Jamie Christian,2022-05-05,Edgbaston Ward,251,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370734/edgbaston_ward_results
a433c9cd7bd1499a,Alden Robert James Cambray,2022-05-05,Erdington Ward,2469,False,Local Conservatives,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
be39c1df3019496e,Amin Mohammed,2022-05-05,Erdington Ward,86,False,Liberal Democrats,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
f70b1253cfb7592a,Bi Suryiah,2022-05-05,Erdington Ward,1624,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
65a962b554fdad8e,Clawley Hazel Marjorie,2022-05-05,Erdington Ward,220,False,Green Party,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
47e139434522b339,Dad Basharat,2022-05-05,Erdington Ward,1643,False,Labour Party,https://www.birmingham.gov.uk/directory_record/370735/erdington_ward_results
